date,XOM
2023-09-18,109.68892669677734
2023-09-19,109.39989471435547
2023-09-20,108.53274536132812
2023-09-21,107.00358581542969
2023-09-22,107.17142486572266
2023-09-25,108.3742446899414
2023-09-26,108.54206085205078
2023-09-27,112.07592010498047
2023-09-28,111.3952407836914
2023-09-29,109.63300323486328
2023-10-02,107.81478118896484
2023-10-03,108.00127410888672
2023-10-04,103.96393585205078
2023-10-05,101.62356567382812
2023-10-06,99.92658996582031
2023-10-09,103.42312622070312
2023-10-10,102.9848861694336
2023-10-11,99.29253387451172
2023-10-12,99.27388763427734
2023-10-13,102.44409942626953
2023-10-16,102.5186767578125
2023-10-17,103.8613510131836
2023-10-18,105.31592559814453
2023-10-19,105.38118743896484
2023-10-20,103.57231903076172
2023-10-23,102.05248260498047
2023-10-24,101.06411743164062
2023-10-25,101.25060272216797
2023-10-26,100.3275146484375
2023-10-27,98.41607666015625
2023-10-30,98.7237548828125
2023-10-31,98.69580078125
2023-11-01,98.49998474121094
2023-11-02,101.73545837402344
2023-11-03,100.49535369873047
2023-11-06,98.7144546508789
2023-11-07,97.1666488647461
2023-11-08,95.97315216064453
2023-11-09,96.00112915039062
2023-11-10,96.73773193359375
2023-11-13,97.7540512084961
2023-11-14,98.13044738769531
2023-11-15,97.53765869140625
2023-11-16,96.40851593017578
2023-11-17,98.76087951660156
2023-11-20,98.32804870605469
2023-11-21,98.29039764404297
2023-11-22,97.86698150634766
2023-11-24,98.39391326904297
2023-11-27,97.81993865966797
2023-11-28,97.76348114013672
2023-11-29,96.29560852050781
2023-11-30,96.67198181152344
2023-12-01,96.9072265625
2023-12-04,96.38029479980469
2023-12-05,94.50782775878906
2023-12-06,93.25638580322266
2023-12-07,92.60713195800781
2023-12-08,93.67039489746094
2023-12-11,93.73625946044922
2023-12-12,92.25897979736328
2023-12-13,93.07760620117188
2023-12-14,95.58050537109375
2023-12-15,94.9406509399414
2023-12-18,95.6463623046875
2023-12-19,96.9072265625
2023-12-20,95.28880310058594
2023-12-21,95.72164154052734
2023-12-22,95.89100646972656
2023-12-26,96.10741424560547
2023-12-27,95.6557846069336
2023-12-28,94.27259063720703
2023-12-29,94.07499694824219
2024-01-02,96.3144302368164
2024-01-03,97.12364196777344
2024-01-04,96.27680206298828
2024-01-05,96.5684814453125
2024-01-08,94.95948028564453
2024-01-09,93.78329467773438
2024-01-10,92.86119842529297
2024-01-11,92.84236145019531
2024-01-12,94.04676055908203
2024-01-16,91.92025756835938
2024-01-17,91.25218200683594
2024-01-18,91.08282470703125
2024-01-19,91.22395324707031
2024-01-22,91.10163879394531
2024-01-23,92.12726593017578
2024-01-24,93.71743774414062
2024-01-25,96.09800720214844
2024-01-26,96.9166259765625
2024-01-29,97.03895568847656
2024-01-30,98.6573715209961
2024-01-31,96.73784637451172
2024-02-01,96.3426513671875
2024-02-02,95.94747161865234
2024-02-05,95.5522689819336
2024-02-06,96.21092987060547
2024-02-07,96.18269348144531
2024-02-08,97.829345703125
2024-02-09,95.75926208496094
2024-02-12,97.07658386230469
2024-02-13,96.2408676147461
2024-02-14,95.76602935791016
2024-02-15,98.5106201171875
2024-02-16,98.5106201171875
2024-02-20,97.57992553710938
2024-02-21,99.57425689697266
2024-02-22,99.48878479003906
2024-02-23,98.61507415771484
2024-02-26,99.00444793701172
2024-02-27,98.7955093383789
2024-02-28,99.0709228515625
2024-02-29,99.26084899902344
2024-03-01,100.51444244384766
2024-03-04,99.1089096069336
2024-03-05,100.32449340820312
2024-03-06,101.39763641357422
2024-03-07,101.96746063232422
2024-03-08,102.92662811279297
2024-03-11,103.53443145751953
2024-03-12,102.86965942382812
2024-03-13,104.01876831054688
2024-03-14,105.86115264892578
2024-03-15,105.67121124267578
2024-03-18,106.6493911743164
2024-03-19,107.3996353149414
2024-03-20,107.30467224121094
2024-03-21,107.77951049804688
2024-03-22,107.77951049804688
2024-03-25,108.88115692138672
2024-03-26,108.06442260742188
2024-03-27,109.18504333496094
2024-03-28,110.39112854003906
2024-04-01,111.1033935546875
2024-04-02,113.2781753540039
2024-04-03,113.29717254638672
2024-04-04,113.696044921875
2024-04-05,115.26301574707031
2024-04-08,114.4842758178711
2024-04-09,115.08257293701172
2024-04-10,116.05125427246094
2024-04-11,115.66188049316406
2024-04-12,114.31333923339844
2024-04-15,113.65805053710938
2024-04-16,112.71786499023438
2024-04-17,112.66088104248047
2024-04-18,112.5564193725586
2024-04-19,113.84798431396484
2024-04-22,114.49376678466797
2024-04-23,114.94012451171875
2024-04-24,114.95912170410156
2024-04-25,115.22502136230469
2024-04-26,112.02458953857422
2024-04-29,113.62006378173828
2024-04-30,112.3189926147461
2024-05-01,110.19170379638672
2024-05-02,110.39112854003906
2024-05-03,110.1632080078125
2024-05-06,110.87548065185547
2024-05-07,110.32466888427734
2024-05-08,110.30567169189453
2024-05-09,112.48046112060547
2024-05-10,112.02458953857422
2024-05-13,111.97711944580078
2024-05-14,112.6568603515625
2024-05-15,113.52808380126953
2024-05-16,112.84834289550781
2024-05-17,114.54293823242188
2024-05-20,113.6142578125
2024-05-21,112.8292007446289
2024-05-22,110.5601806640625
2024-05-23,108.6740951538086
2024-05-24,108.58792877197266
2024-05-28,109.96659088134766
2024-05-29,108.78897857666016
2024-05-30,109.13365173339844
2024-05-31,112.26433563232422
2024-06-03,109.57404327392578
2024-06-04,107.869873046875
2024-06-05,108.30070495605469
2024-06-06,109.114501953125
2024-06-07,107.94647216796875
2024-06-10,108.26242065429688
2024-06-11,107.39117431640625
2024-06-12,106.20401000976562
2024-06-13,105.35192108154297
2024-06-14,104.4615478515625
2024-06-17,103.7435073852539
2024-06-18,104.72003936767578
2024-06-20,106.97950744628906
2024-06-21,106.04125213623047
2024-06-24,109.19109344482422
2024-06-25,109.4974594116211
2024-06-26,109.53575897216797
2024-06-27,110.00487518310547
2024-06-28,110.21550750732422
2024-07-01,110.06232452392578
2024-07-02,109.31554412841797
2024-07-03,109.87084197998047
2024-07-05,108.54005432128906
2024-07-08,107.4007568359375
2024-07-09,106.21358489990234
2024-07-10,107.1518325805664
2024-07-11,108.4251708984375
2024-07-12,108.44432067871094
2024-07-15,110.30167388916016
2024-07-16,111.0963134765625
2024-07-17,112.62813568115234
2024-07-18,113.73873138427734
2024-07-19,111.12503814697266
2024-07-22,110.3591079711914
2024-07-23,108.57836151123047
2024-07-24,110.11019134521484
2024-07-25,112.42708587646484
2024-07-26,112.33135986328125
2024-07-29,111.15375518798828
2024-07-30,113.13556671142578
2024-07-31,113.53765869140625
2024-08-01,111.96753692626953
2024-08-02,111.90052795410156
2024-08-05,109.88041687011719
2024-08-06,109.29641723632812
2024-08-07,110.75165557861328
2024-08-08,112.86748504638672
2024-08-09,113.78659057617188
2024-08-12,113.93020629882812
2024-08-13,112.83877563476562
2024-08-14,113.88233184814453
2024-08-15,114.58686065673828
2024-08-16,114.04640197753906
2024-08-19,114.39383697509766
2024-08-20,110.58167266845703
2024-08-21,109.87715148925781
2024-08-22,110.72644805908203
2024-08-23,112.26094818115234
2024-08-26,114.6640625
2024-08-27,113.57349395751953
2024-08-28,112.4539794921875
2024-08-29,114.0077896118164
2024-08-30,113.82442474365234
2024-09-03,111.44062805175781
2024-09-04,110.07982635498047
2024-09-05,109.22087097167969
2024-09-06,108.7093734741211
2024-09-09,110.99666595458984
2024-09-10,106.95288848876953
2024-09-11,105.89126586914062
2024-09-12,107.34857940673828
2024-09-13,107.2713623046875
2024-09-16,108.77693176269531
2024-09-17,110.19562530517578
2024-09-18,110.58167266845703
2024-09-19,111.95211791992188
2024-09-20,111.24759674072266
2024-09-23,113.2646713256836
2024-09-24,112.96548461914062
2024-09-25,110.76504516601562
2024-09-26,108.8637924194336
2024-09-27,111.77841186523438
2024-09-30,113.12956237792969
2024-10-01,115.74497985839844
2024-10-02,117.27949523925781
2024-10-03,118.3025131225586
2024-10-04,120.47400665283203
2024-10-07,120.99515533447266
2024-10-08,117.78135681152344
2024-10-09,117.82960510253906
2024-10-10,118.84296417236328
2024-10-11,119.29656982421875
2024-10-14,119.75016784667969
2024-10-15,116.15032196044922
2024-10-16,116.44951629638672
2024-10-17,116.15032196044922
2024-10-18,115.82219696044922
2024-10-21,115.88975524902344
2024-10-22,116.48811340332031
2024-10-23,116.0731201171875
2024-10-24,115.4168472290039
2024-10-25,115.3203353881836
2024-10-28,114.75093078613281
2024-10-29,113.18745422363281
2024-10-30,112.6180419921875
2024-10-31,112.70491027832031
2024-11-01,110.93875885009766
2024-11-04,114.4710464477539
2024-11-05,114.80883026123047
2024-11-06,116.77764892578125
2024-11-07,116.92241668701172
2024-11-08,116.88380432128906
2024-11-11,116.2661361694336
2024-11-12,116.15032196044922
2024-11-13,117.23124694824219
2024-11-14,117.30908966064453
2024-11-15,116.0927963256836
2024-11-18,117.06582641601562
2024-11-19,115.43112182617188
2024-11-20,117.0755615234375
2024-11-21,118.64214324951172
2024-11-22,118.50591278076172
2024-11-25,116.73500061035156
2024-11-26,114.78893280029297
2024-11-27,114.48728942871094
2024-11-29,114.77920532226562
2024-12-02,114.67216491699219
2024-12-03,114.49701690673828
2024-12-04,111.19843292236328
2024-12-05,111.6849365234375
2024-12-06,110.50757598876953
2024-12-09,109.85563659667969
2024-12-10,109.6318359375
2024-12-11,108.90206909179688
2024-12-12,108.80475616455078
2024-12-13,107.85118865966797
2024-12-16,105.54510498046875
2024-12-17,105.0975112915039
2024-12-18,103.55036926269531
2024-12-19,102.6649169921875
2024-12-20,103.01521301269531
2024-12-23,103.43360900878906
2024-12-24,103.53091430664062
2024-12-26,103.61848449707031
2024-12-27,103.60875701904297
2024-12-30,102.90816497802734
2024-12-31,104.66935729980469
2025-01-02,104.41636657714844
2025-01-03,104.95155334472656
2025-01-06,104.83478546142578
2025-01-07,105.81754302978516
2025-01-08,104.046630859375
2025-01-10,103.6671371459961
2025-01-13,106.34298706054688
2025-01-14,106.76139068603516
2025-01-15,108.50312805175781
2025-01-16,108.31825256347656
2025-01-17,109.2912826538086
2025-01-21,108.46419525146484
2025-01-22,106.5765151977539
2025-01-23,107.17979431152344
2025-01-24,105.72997283935547
2025-01-27,107.19924926757812
2025-01-28,105.1266860961914
2025-01-29,105.73970794677734
2025-01-30,106.61543273925781
2025-01-31,103.9493179321289
2025-02-03,104.20230102539062
2025-02-04,106.99491882324219
2025-02-05,106.91707611083984
2025-02-06,105.50617218017578
2025-02-07,105.95377349853516
2025-02-10,107.97769165039062
2025-02-11,108.65880584716797
2025-02-12,105.38961791992188
2025-02-13,106.15538024902344
2025-02-14,106.26336669921875
2025-02-18,108.12866973876953
2025-02-19,108.28575134277344
2025-02-20,109.95470428466797
2025-02-21,108.66863250732422
2025-02-24,109.23802947998047
2025-02-25,107.72615814208984
2025-02-26,107.4610824584961
2025-02-27,108.13848876953125
2025-02-28,109.29694366455078
2025-03-03,105.7921371459961
2025-03-04,105.5761489868164
2025-03-05,103.5145034790039
2025-03-06,105.65469360351562
2025-03-07,107.02912139892578
2025-03-10,109.75836181640625
2025-03-11,107.16657257080078
2025-03-12,107.1371078491211
2025-03-13,106.68551635742188
2025-03-14,109.85653686523438
2025-03-17,111.68256378173828
2025-03-18,111.56475067138672
2025-03-19,113.30243682861328
2025-03-20,113.78348541259766
2025-03-21,113.39078521728516
2025-03-24,113.68531036376953
2025-03-25,114.46087646484375
2025-03-26,116.11019897460938
2025-03-27,115.73714447021484
2025-03-28,115.58007049560547
2025-03-31,116.75814819335938
2025-04-01,116.86614990234375
2025-04-02,116.50289916992188
2025-04-03,110.37684631347656
2025-04-04,102.43457794189453
2025-04-07,101.0601577758789
2025-04-08,98.92977905273438
2025-04-09,103.86792755126953
2025-04-10,98.1051254272461
2025-04-11,101.25650024414062
2025-04-14,101.5019302368164
2025-04-15,101.21723175048828
2025-04-16,102.2873306274414
2025-04-17,104.96747589111328
2025-04-21,103.42613983154297
2025-04-22,106.32227325439453
2025-04-23,105.40925598144531
2025-04-24,106.646240234375
2025-04-25,106.58734130859375
2025-04-28,106.646240234375
2025-04-29,106.38117980957031
2025-04-30,103.7010269165039
2025-05-01,103.8482894897461
2025-05-02,104.27043914794922
2025-05-05,101.38411712646484
2025-05-06,102.7978286743164
2025-05-07,102.69965362548828
2025-05-08,104.13299560546875
2025-05-09,105.350341796875
2025-05-12,107.16657257080078
2025-05-13,107.4610824584961
2025-05-14,106.49899291992188
2025-05-15,107.57894134521484
2025-05-16,107.19253540039062
2025-05-19,105.48838806152344
2025-05-20,103.9823989868164
2025-05-21,102.70429992675781
2025-05-22,102.02066040039062
2025-05-23,102.0801010131836
2025-05-27,102.56558227539062
2025-05-28,101.16858673095703
2025-05-29,101.74324035644531
2025-05-30,101.35684204101562
2025-06-02,102.09992218017578
2025-06-03,102.84300994873047
2025-06-04,101.35684204101562
2025-06-05,100.89117431640625
2025-06-06,103.30867004394531
2025-06-09,104.0022201538086
2025-06-10,106.23147583007812
2025-06-11,108.30220794677734
2025-06-12,108.71833801269531
2025-06-13,111.0863037109375
2025-06-16,111.44298553466797
2025-06-17,112.94896697998047
2025-06-18,112.14643859863281
2025-06-20,113.64250946044922
2025-06-23,110.70980072021484
2025-06-24,107.34114837646484
2025-06-25,107.3708724975586
2025-06-26,108.97593688964844
2025-06-27,108.3715591430664
2025-06-30,106.8061294555664
2025-07-01,108.23284912109375
2025-07-02,110.02616882324219
2025-07-03,111.16555786132812
2025-07-07,110.08560943603516
2025-07-08,113.13721466064453
2025-07-09,112.75081634521484
2025-07-10,113.87039184570312
2025-07-11,114.36578369140625
2025-07-14,112.86970520019531
2025-07-15,111.8690185546875
2025-07-16,111.1952896118164
2025-07-17,110.63054656982422
2025-07-18,106.77640533447266
2025-07-21,107.05382537841797
2025-07-22,107.539306640625
2025-07-23,108.91648864746094
2025-07-24,109.76856231689453
2025-07-25,109.38215637207031
2025-07-28,110.4125747680664
2025-07-29,111.83928680419922
2025-07-30,110.86833190917969
2025-07-31,110.61072540283203
2025-08-01,108.62916564941406
2025-08-04,106.38009643554688
2025-08-05,106.25128936767578
2025-08-06,105.52802276611328
2025-08-07,104.97318267822266
2025-08-08,105.81535339355469
2025-08-11,104.85429382324219
2025-08-12,105.15151977539062
2025-08-13,106.60797119140625
2025-08-14,106.38999938964844
2025-08-15,106.48999786376953
2025-08-18,106.72000122070312
2025-08-19,107.41999816894531
2025-08-20,108.52999877929688
2025-08-21,109.2300033569336
2025-08-22,111.27999877929688
2025-08-25,111.73999786376953
2025-08-26,111.48999786376953
2025-08-27,112.75
2025-08-28,113.3499984741211
2025-08-29,114.29000091552734
2025-09-02,114.69000244140625
2025-09-03,111.91000366210938
2025-09-04,112.4000015258789
2025-09-05,109.2300033569336
2025-09-08,109.8499984741211
2025-09-09,110.6500015258789
2025-09-10,112.5
2025-09-11,112.13999938964844
2025-09-12,112.16000366210938
2025-09-15,112.3499984741211
2025-09-16,114.68000030517578
2025-09-17,115.29000091552734
2025-09-18,113.93000030517578
2025-09-19,112.81999969482422
2025-09-22,112.0199966430664
2025-09-23,113.94999694824219
2025-09-24,114.55999755859375
2025-09-25,115.58999633789062
2025-09-26,117.22000122070312
2025-09-29,114.22000122070312
2025-09-30,112.75
2025-10-01,111.98999786376953
2025-10-02,111.29000091552734
2025-10-03,113.26000213623047
2025-10-06,114.19999694824219
2025-10-07,114.26000213623047
2025-10-08,114.0199966430664
2025-10-09,112.91000366210938
2025-10-10,110.7300033569336
2025-10-13,112.23999786376953
2025-10-14,112.29000091552734
2025-10-15,111.61000061035156
2025-10-16,110.63999938964844
2025-10-17,112.23999786376953
2025-10-20,112.69999694824219
2025-10-21,112.70999908447266
2025-10-22,114.70999908447266
2025-10-23,115.9800033569336
2025-10-24,115.38999938964844
2025-10-27,115.94000244140625
2025-10-28,115.02999877929688
2025-10-29,116.6500015258789
